,creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video,audio_url,audio_transcript,en_audio_transcript
41,hydrationceo,C2lLA0ZLH0C,,"You DON’T have to spend a ton of money to have nice hydrated skin (even if you’re super reactive)! ☺️ @theordinary #theordinary #theordinarypartner 

#redskin #sensitiveskin #skincare #skincareroutine #theordinaryskincare #skincaretips #skincare101 #skintok",2246,posts\2024-01-26_22-49-59_UTC.jpg,posts\2024-01-26_22-49-59_UTC.mp4,2024-01-26 22:49:59,GraphVideo,"['theordinary', 'theordinarypartner', 'redskin', 'sensitiveskin', 'skincare', 'skincareroutine', 'theordinaryskincare', 'skincaretips', 'skincare101', 'skintok']",True,audio_output/2024-01-26_22-49-59_UTC.mp3,"Hi, if your skin looks like this, you need to put the 10-step skincare routine away. Look, the name of the game with red reactive skin is simple, gentle, effective products. We are using the Ordinary Glycolipid Cream Cleanser. It's not stripping, and it's not gonna freak out your skin barrier. And speaking of skin barrier, the Soothing and Barrier Support Serum from the Ordinary, aka the Pink Serum. This helps to reduce the look of redness and strengthen the skin barrier. Okay, now one of the greatest serums of all time, Ozlike Acid 10% Suspension. This is gonna target uneven skin tone and the look of redness. This is just a must-have for my blemish-prone girlies. Oh, so good. For moisturizer, we're going natural moisturizing factors plus phytoceramides. Super rich, super creamy. It helps to strengthen the skin barrier. It also just leaves the skin with like this insanely decadent glow. Like irritation, who, where? Anyway, four steps. It's all you need. Don't go crazy. Okay, bye. Love you, bye.","Hi, if your skin looks like this, you need to put the 10-step skincare routine away. Look, the name of the game with red reactive skin is simple, gentle, effective products. We are using the Ordinary Glycolipid Cream Cleanser. It's not stripping, and it's not gonna freak out your skin barrier. And speaking of skin barrier, the Soothing and Barrier Support Serum from the Ordinary, aka the Pink Serum. This helps to reduce the look of redness and strengthen the skin barrier. Okay, now one of the greatest serums of all time, Ozlike Acid 10% Suspension. This is gonna target uneven skin tone and the look of redness. This is just a must-have for my blemish-prone girlies. Oh, so good. For moisturizer, we're going natural moisturizing factors plus phytoceramides. Super rich, super creamy. It helps to strengthen the skin barrier. It also just leaves the skin with like this insanely decadent glow. Like irritation, who, where? Anyway, four steps. It's all you need. Don't go crazy. Okay, bye. Love you, bye."
42,hydrationceo,C2kxO8KpQkJ,,"Sunscreens are made to be difficult to remove, so oil UP 💦 

#sunscreen #skintips #skincare101 #beginnerskincare #spf #acneprone #acne #doublecleansing #oilcleansing #skincare #skincareroutine #cleanser #skintok",1699,posts\2024-01-26_19-04-31_UTC.jpg,posts\2024-01-26_19-04-31_UTC.mp4,2024-01-26 19:04:31,GraphVideo,"['sunscreen', 'skintips', 'skincare101', 'beginnerskincare', 'spf', 'acneprone', 'acne', 'doublecleansing', 'oilcleansing', 'skincare', 'skincareroutine', 'cleanser', 'skintok']",True,audio_output/2024-01-26_19-04-31_UTC.mp3,"It is not the sunscreen that's breaking you out, probably. It is the way that you take it off at the end of the day. Sunscreen is formulated to stay on your face all day, obviously. That's how it protects you from the sun. So you're going to take it off with a cleansing balm. This is a good one from Good Molecules. It's also extremely affordable. This oil is going to break down that sunscreen barrier, and it's also going to pull any of that sunscreen out of your pores, any of that dirt out of your pores, because oil attracts oil. That's why it's got to be an oil cleanser. I know it seems counterproductive to rub oil on your face, but I promise this is what works. And don't forget to emulsify with a little bit of water. It should turn kind of white and milky. And really, it should be like 30 seconds rubbing in and then 30 seconds emulsifying before you go to wash it off. After the oil cleanse, you just do a water-based cleanse. I normally use Hydro Boost. It's great. It's cheap. It's affordable. And that's to make sure that you aren't sleeping in sunscreen residue, which is always what makes me break out. Okay. Hope this helped. Bye.","It is not the sunscreen that's breaking you out, probably. It is the way that you take it off at the end of the day. Sunscreen is formulated to stay on your face all day, obviously. That's how it protects you from the sun. So you're going to take it off with a cleansing balm. This is a good one from Good Molecules. It's also extremely affordable. This oil is going to break down that sunscreen barrier, and it's also going to pull any of that sunscreen out of your pores, any of that dirt out of your pores, because oil attracts oil. That's why it's got to be an oil cleanser. I know it seems counterproductive to rub oil on your face, but I promise this is what works. And don't forget to emulsify with a little bit of water. It should turn kind of white and milky. And really, it should be like 30 seconds rubbing in and then 30 seconds emulsifying before you go to wash it off. After the oil cleanse, you just do a water-based cleanse. I normally use Hydro Boost. It's great. It's cheap. It's affordable. And that's to make sure that you aren't sleeping in sunscreen residue, which is always what makes me break out. Okay. Hope this helped. Bye."
43,hydrationceo,C2iMUrdpSa0,,"Vampire millennials forever 🧛‍♀️💕 

#twilightcolourpop #twilight #colourpop #makeupreview #vampires #colourpopreview #makeuptutorial #makeupblogger #makeupreels #vampiremakeup #teamjacob",3888,posts\2024-01-25_19-03-20_UTC.jpg,posts\2024-01-25_19-03-20_UTC.mp4,2024-01-25 19:03:20,GraphVideo,"['twilightcolourpop', 'twilight', 'colourpop', 'makeupreview', 'vampires', 'colourpopreview', 'makeuptutorial', 'makeupblogger', 'makeupreels', 'vampiremakeup', 'teamjacob']",True,audio_output/2024-01-25_19-03-20_UTC.mp3,"Yes, bitch, I spent $100 on the Twilight ColourPop collab. I got everything. We're gonna try it all out. My millennial fantasies have come true, but does it stack up? So palette is definitely giving like the first movie with that like blue filter. These are the colors. Let's throw together a look, people. Gotta use shade Bella. This is the look. Glitters are super glittery as ColourPop normally is. And I do love a cool tone palette, though I wish there were some deeper shades just so it would be a little bit more inclusive. Not everyone is vampire pale, ColourPop. I am, but I digress. These are the liquid liners, and they do have these quotes from the movies, which I love. Like, say it out loud. Vampire. We have Forever, Vampire, and Coven. Coven is like a black with some blue shimmer, so I'm gonna use that. Liner's not very opaque, so I'd probably skip. We got two highlighters, Vampire Skin and Meadow. Obviously, I'm going Vampire Skin. Oh, that is bananas. Three lip oils. This is shade Bells for your vampire blood. Team Jacob. Because that little wolf boy has my heart. I love a black gloss. And Team Edward is blue for some reason. Hate it. Okay, we're back to Jake. And bitch, I am trying to sparkle like Edward. This is called Light Diamonds. Should have been called the Skin of a Killer, but fine. Ooh, smells like coconut, which is kind of a weird scent for Edward. I feel like he smells like Team Angst, but this is pretty. And that's everything. Definitely some hits or misses, but I am praying they make a new Moon collection. Please, please, please, please, please. Okay, bye.","Yes, bitch, I spent $100 on the Twilight ColourPop collab. I got everything. We're gonna try it all out. My millennial fantasies have come true, but does it stack up? So palette is definitely giving like the first movie with that like blue filter. These are the colors. Let's throw together a look, people. Gotta use shade Bella. This is the look. Glitters are super glittery as ColourPop normally is. And I do love a cool tone palette, though I wish there were some deeper shades just so it would be a little bit more inclusive. Not everyone is vampire pale, ColourPop. I am, but I digress. These are the liquid liners, and they do have these quotes from the movies, which I love. Like, say it out loud. Vampire. We have Forever, Vampire, and Coven. Coven is like a black with some blue shimmer, so I'm gonna use that. Liner's not very opaque, so I'd probably skip. We got two highlighters, Vampire Skin and Meadow. Obviously, I'm going Vampire Skin. Oh, that is bananas. Three lip oils. This is shade Bells for your vampire blood. Team Jacob. Because that little wolf boy has my heart. I love a black gloss. And Team Edward is blue for some reason. Hate it. Okay, we're back to Jake. And bitch, I am trying to sparkle like Edward. This is called Light Diamonds. Should have been called the Skin of a Killer, but fine. Ooh, smells like coconut, which is kind of a weird scent for Edward. I feel like he smells like Team Angst, but this is pretty. And that's everything. Definitely some hits or misses, but I am praying they make a new Moon collection. Please, please, please, please, please. Okay, bye."
44,hydrationceo,C2fQ86wLRwr,,"It’s the drugstore liquid liner showdown 🤠 What affordable product do you want me to stress test next? 

#affordablemakeup #drugstoremakeup #drugstoreliquidliner #liquidliner #drugstoreeyeliner #eyeliner #eyelinertips #makeuptok #beautytok #lorealparis #revloncolorstay #nyxepicinkliner",15793,posts\2024-01-24_15-46-35_UTC.jpg,posts\2024-01-24_15-46-35_UTC.mp4,2024-01-24 15:46:35,GraphVideo,"['affordablemakeup', 'drugstoremakeup', 'drugstoreliquidliner', 'liquidliner', 'drugstoreeyeliner', 'eyeliner', 'eyelinertips', 'makeuptok', 'beautytok', 'lorealparis', 'revloncolorstay', 'nyxepicinkliner']",True,audio_output/2024-01-24_15-46-35_UTC.mp3,"On Monday, I tried the L'Oreal Paris Voluminous Superstar and I found that it was not very opaque, hardy to clean line. And the wear test was abysmal. Probably the worst eyeliner I've ever tried. It was so smudgy. On Tuesday, I tried the very popular NYX Epic Ink Liner, which claims to be waterproof. Now, I love the brush on this. It was super easy to get a nice wing, but this is why it's important to do a wear test because by the end of the day, a lot of it had fallen off of my face and it was pretty smudgy overall. On Wednesday, I tried the new NYX Vivid Matte Liquid Eyeliner and this does come with a brush tip, which I tend to like. Kind of gets like all over my eyelashes. But the wing was looking snatched, like very black, very matte, very opaque. Wear test was pretty good. I think she held on there. It wasn't like perfectly crisp, but I mean, pretty good for 12 hours. On Thursday, we tried the L'Oreal Paris Infallible The Super Slim and I'd heard lots about this. It's got a long felt tip, which was great. Very easy to get a nice sharp wing. Nice and black, nice and opaque. Y'all, it is many hours later and this slayed. Like this is worth the hype. No flaking, no smudging, no cracking. On Friday, I used the Revlon Colorstay Micro, which I've actually used for a while now just because I love the super, super tiny felt tip. Like the smaller and thinner the felt tip, I feel like the better. And this stuff truly is bulletproof. It lasts the whole day, no issues. Good. And the winner is the Revlon Colorstay Micro. This is the best. I think it is worlds better than even the Prestige brands that I've tried before. Of course, that's the one that I'm wearing on my eyes today. And I hope that this helped you. Okay, bye.","On Monday, I tried the L'Oreal Paris Voluminous Superstar and I found that it was not very opaque, hardy to clean line. And the wear test was abysmal. Probably the worst eyeliner I've ever tried. It was so smudgy. On Tuesday, I tried the very popular NYX Epic Ink Liner, which claims to be waterproof. Now, I love the brush on this. It was super easy to get a nice wing, but this is why it's important to do a wear test because by the end of the day, a lot of it had fallen off of my face and it was pretty smudgy overall. On Wednesday, I tried the new NYX Vivid Matte Liquid Eyeliner and this does come with a brush tip, which I tend to like. Kind of gets like all over my eyelashes. But the wing was looking snatched, like very black, very matte, very opaque. Wear test was pretty good. I think she held on there. It wasn't like perfectly crisp, but I mean, pretty good for 12 hours. On Thursday, we tried the L'Oreal Paris Infallible The Super Slim and I'd heard lots about this. It's got a long felt tip, which was great. Very easy to get a nice sharp wing. Nice and black, nice and opaque. Y'all, it is many hours later and this slayed. Like this is worth the hype. No flaking, no smudging, no cracking. On Friday, I used the Revlon Colorstay Micro, which I've actually used for a while now just because I love the super, super tiny felt tip. Like the smaller and thinner the felt tip, I feel like the better. And this stuff truly is bulletproof. It lasts the whole day, no issues. Good. And the winner is the Revlon Colorstay Micro. This is the best. I think it is worlds better than even the Prestige brands that I've tried before. Of course, that's the one that I'm wearing on my eyes today. And I hope that this helped you. Okay, bye."
45,hydrationceo,C2dyNTJrUtO,,"persona blush in jam is forever an icon, a legend, the undefeated reigning QUEEN of blushes and I will never forget her again (ok maybe I will but then just remind me that the perfect blush exists and it is HER) 💕 

#blush #blushtrend #berryblush #pinkblush #makeupreview #persona #douyinblush #makeuptok #hotpink #pinkmakeup",8084,posts\2024-01-24_01-58-01_UTC.jpg,posts\2024-01-24_01-58-01_UTC.mp4,2024-01-24 01:58:01,GraphVideo,"['blush', 'blushtrend', 'berryblush', 'pinkblush', 'makeupreview', 'persona', 'douyinblush', 'makeuptok', 'hotpink', 'pinkmakeup']",True,audio_output/2024-01-24_01-58-01_UTC.mp3,"This is the blush that all other blushes in my collection are trying to be, and could never be. Cause look at her, it looks like clown shit, right? This is the most beautiful, high pigmented blush I have ever put on my skin. And every time I forget her in my drawer, and then I remember her, I'm like, fuck, why am I using anything else? Look at this, like it's so creamy. It is so blendable, it is so beautiful. Is she a lipstick too? Yeah, she is. Tell me, I've never looked better. And I genuinely believe this would look good on every single person on planet earth. It's, it's gotta slay every time.","This is the blush that all other blushes in my collection are trying to be, and could never be. Cause look at her, it looks like clown shit, right? This is the most beautiful, high pigmented blush I have ever put on my skin. And every time I forget her in my drawer, and then I remember her, I'm like, fuck, why am I using anything else? Look at this, like it's so creamy. It is so blendable, it is so beautiful. Is she a lipstick too? Yeah, she is. Tell me, I've never looked better. And I genuinely believe this would look good on every single person on planet earth. It's, it's gotta slay every time."
46,hydrationceo,C2chbpDrN_V,,"Diet coke til I 💀

#tiktokmeme #tiktok #meme #memes #funnyvideos #dietcoke #humor",2774,posts\2024-01-23_14-12-08_UTC.jpg,posts\2024-01-23_14-12-08_UTC.mp4,2024-01-23 14:12:08,GraphVideo,"['tiktokmeme', 'tiktok', 'meme', 'memes', 'funnyvideos', 'dietcoke', 'humor']",True,audio_output/2024-01-23_14-12-08_UTC.mp3,Okay. Make sure it's on low.,Okay. Make sure it's on low.
47,hydrationceo,C2bPi4CLQgj,,"I seriously went from 🍅 to 🥰 with @cocokind ‘s chlorophyll discoloration serum #cocokindpartner 

#darkspots #viralskincare #newskincare #ultaskincare #unevenskin #skincare #irritatedskin #rosacea #skincareroutine #skincaretips #skincare101 #discoloration",1102,posts\2024-01-23_02-17-05_UTC.jpg,posts\2024-01-23_02-17-05_UTC.mp4,2024-01-23 02:17:05,GraphVideo,"['cocokindpartner', 'darkspots', 'viralskincare', 'newskincare', 'ultaskincare', 'unevenskin', 'skincare', 'irritatedskin', 'rosacea', 'skincareroutine', 'skincaretips', 'skincare101', 'discoloration']",True,audio_output/2024-01-23_02-17-05_UTC.mp3,"Y'all, my rosacea is in full force today. It has been so cold outside. And like, I've been lightly testing the Cocokind Chlorophyll Serum for some time now, but it is time to go in. Because if this can help me with this, that would be really great. I will let you know how it goes. Little day four update, and I think that we are making a lot of progress. I just got back from a walk in 22 degree weather. And look, look at my skin right now. The redness has gone down, the irritation has gone down. It is such a gentle hydrating formula. Like, look, winter staple.","Y'all, my rosacea is in full force today. It has been so cold outside. And like, I've been lightly testing the Cocokind Chlorophyll Serum for some time now, but it is time to go in. Because if this can help me with this, that would be really great. I will let you know how it goes. Little day four update, and I think that we are making a lot of progress. I just got back from a walk in 22 degree weather. And look, look at my skin right now. The redness has gone down, the irritation has gone down. It is such a gentle hydrating formula. Like, look, winter staple."
48,hydrationceo,C2afhj1puYz,,"Cleansing balm reviewwwwwwwww ✨ 

#cleansingbalm #cleansingbalms #oilcleansing #doublecleansing #doublecleanse #clinique #byoma #versed #farmacy #goodmolecules #skincare #silentreviews #skintok",8137,posts\2024-01-22_19-17-07_UTC.jpg,posts\2024-01-22_19-17-07_UTC.mp4,2024-01-22 19:17:07,GraphVideo,"['cleansingbalm', 'cleansingbalms', 'oilcleansing', 'doublecleansing', 'doublecleanse', 'clinique', 'byoma', 'versed', 'farmacy', 'goodmolecules', 'skincare', 'silentreviews', 'skintok']",True,audio_output/2024-01-22_19-17-07_UTC.mp3,Thank you for watching.,Thank you for watching.
49,hydrationceo,C2XoqMSrOZs,,"This vanilla caramel cookie scent combo has everyone BARKING it is too good 😩 

@dove body scrub in ‘brown sugar & coconut butter’ 
@eosproducts body lotion in ‘vanilla cashmere’
@soldejaneiro 72 perfume mist 

#vanillaperfume #vanillagirl #sugarcookies #gourmondscents #perfume #cookieperfume #soldejaniero #dove #eos #eosvanillacashmere #soldejaniero71 #smellgood",28895,posts\2024-01-21_16-40-23_UTC.jpg,posts\2024-01-21_16-40-23_UTC.mp4,2024-01-21 16:40:23,GraphVideo,"['vanillaperfume', 'vanillagirl', 'sugarcookies', 'gourmondscents', 'perfume', 'cookieperfume', 'soldejaniero', 'dove', 'eos', 'eosvanillacashmere', 'soldejaniero71', 'smellgood']",True,audio_output/2024-01-21_16-40-23_UTC.mp3,"And so on and so on and so on and so on and so on. I'll have to play. If you think you're getting away, I won't move you around. I'll take you, I'll take you.","And so on and so on and so on and so on and so on. I'll have to play. If you think you're getting away, I won't move you around. I'll take you, I'll take you."
50,whatsmitafound,C3leWtqgxK6,,Hate going grocery shopping? Did you know with a Walmart+ InHome membership you can have your groceries delivered straight to your garage or even kitchen! A trusted @Walmart associate can even place everything in the fridge for you. I also learned they can take your returns too! With no mark-ups this membership is a no brainer and such a time saver! Sign up for their FREE trial to check out the benefits of this amazing membership! #walmartpartner #liketkit https://liketk.it/4x62V #walmartplus @shop.ltk,445,posts\2024-02-20_21-25-40_UTC.jpg,posts\2024-02-20_21-25-40_UTC.mp4,2024-02-20 22:14:29,GraphVideo,"['walmartpartner', 'liketkit', 'walmartplus']",True,audio_output/2024-02-20_21-25-40_UTC.mp3,"This ain't Texas. Ain't no hold'em. So lay your cards down, down, down, down. So park your Lexus and throw your keys up. Stick around, round, round, round, round.","This ain't Texas. Ain't no hold'em. So lay your cards down, down, down, down. So park your Lexus and throw your keys up. Stick around, round, round, round, round."
51,whatsmitafound,C3gy_zXA5QR,,To shop: comment “ LINK “ below and then check your DM. Loving this lace dress from @targetstyle. So simple and elegant! @target  #targetstyle #targetfinds #targetdeals #targetmom #momoutfit,2151,posts\2024-02-19_02-34-40_UTC.jpg,posts\2024-02-19_02-34-40_UTC.mp4,2024-02-19 02:34:40,GraphVideo,"['targetstyle', 'targetfinds', 'targetdeals', 'targetmom', 'momoutfit']",True,audio_output/2024-02-19_02-34-40_UTC.mp3,,
52,whatsmitafound,C3bf8_BAeNM,,To shop: comment “ LINK “ below and then check your DM for these @walmartfashion new arrivals! Let me know in the comments which is your favorite and which one I should keep? #Walmartpartner #walmartfashion @walmart @shop.ltk #liketkit #walmartfinds #walmartstyle #momstyle https://liketk.it/4wLjo,4264,posts\2024-02-17_01-11-33_UTC.jpg,posts\2024-02-17_01-11-33_UTC.mp4,2024-02-17 01:11:33,GraphVideo,"['walmartpartner', 'walmartfashion', 'liketkit', 'walmartfinds', 'walmartstyle', 'momstyle']",True,audio_output/2024-02-17_01-11-33_UTC.mp3,"If you have any questions, please leave a comment. Thank you for watching.","If you have any questions, please leave a comment. Thank you for watching."
53,whatsmitafound,C3WZemsgyd7,,To shop this Amazon look: comment “LINK” below and then check your DM. I’m just loving this whole combo! So chic! Skirt is super stretchy and comes in more colors and the mesh bodysuit pairs perfectly with it. What do you think of this look?  #amazonfinds #amazonfashion #datenightoutfit #amazonfavorites,4712,posts\2024-02-15_01-39-55_UTC.jpg,posts\2024-02-15_01-39-55_UTC.mp4,2024-02-15 01:39:55,GraphVideo,"['amazonfinds', 'amazonfashion', 'datenightoutfit', 'amazonfavorites']",True,audio_output/2024-02-15_01-39-55_UTC.mp3,"You guys, I have a look from Amazon today that is just chef's kiss. I envisioned this look in my head, got here today, put it on, and it looks like what I had envisioned it like. So we're going to talk about the skirt first. When I saw this skirt on the Amazon listing, I was very skeptical because I didn't think it looked like it had a lot of stretch. I am wrong. There's a ton of stretch in this skirt. It comes in other colors too. I think there's a hot pink, there's even a gold that I think would be really beautiful. I'm wearing a size medium in it, and I'm also wearing a size medium in this bodysuit, which is just like this mesh bodysuit, and then I put like a black bra underneath it. But I just think this is like perfect for like girls night out or even date night. It's really like sexy, but really like chic at the same time. I guarantee you'll get a ton of compliments in this look. So if you get it, please tag me. I want to see you in it. And if you want the link, you can go to my storefront, my Amazon storefront, it's on my sdk, or just comment below. See you later!","You guys, I have a look from Amazon today that is just chef's kiss. I envisioned this look in my head, got here today, put it on, and it looks like what I had envisioned it like. So we're going to talk about the skirt first. When I saw this skirt on the Amazon listing, I was very skeptical because I didn't think it looked like it had a lot of stretch. I am wrong. There's a ton of stretch in this skirt. It comes in other colors too. I think there's a hot pink, there's even a gold that I think would be really beautiful. I'm wearing a size medium in it, and I'm also wearing a size medium in this bodysuit, which is just like this mesh bodysuit, and then I put like a black bra underneath it. But I just think this is like perfect for like girls night out or even date night. It's really like sexy, but really like chic at the same time. I guarantee you'll get a ton of compliments in this look. So if you get it, please tag me. I want to see you in it. And if you want the link, you can go to my storefront, my Amazon storefront, it's on my sdk, or just comment below. See you later!"
54,whatsmitafound,C3RODYXA8NM,,To shop: comment “ LINK “ below and then check your DM. Loving this combo from @targetstyle @target #targetstyle #targetfashion #targetlove #targetfinds #momstyle #denimskirt,14467,posts\2024-02-13_01-22-11_UTC.jpg,posts\2024-02-13_01-22-11_UTC.mp4,2024-02-13 01:22:11,GraphVideo,"['targetstyle', 'targetfashion', 'targetlove', 'targetfinds', 'momstyle', 'denimskirt']",True,audio_output/2024-02-13_01-22-11_UTC.mp3,"블링 Maj. echo will be released separately as a one-scheduled video, so please check the source attachment for background music.","블링 Maj. echo will be released separately as a one-scheduled video, so please check the source attachment for background music."
55,whatsmitafound,C3OtZ1tgh1o,,To shop: comment “ LINK “ below and then check your DM. Elevate your home with these affordable @Walmart home finds!  Best part they are all under $12.  #Walmartpartner #walmarthome #walmartfinds #affordablehomedecor #liketkit @shop.ltk https://liketk.it/4wkN0,1370,posts\2024-02-12_01-58-26_UTC.jpg,posts\2024-02-12_01-58-26_UTC.mp4,2024-02-12 01:58:26,GraphVideo,"['walmartpartner', 'walmarthome', 'walmartfinds', 'affordablehomedecor', 'liketkit']",True,audio_output/2024-02-12_01-58-26_UTC.mp3,같이 영어 말 해! 애매한 영어 편지 많이 봐 줘 ♥,
56,whatsmitafound,C3JL5bSAEK5,,Sharing my go to perfect pink nude lip combo that’s totally brown girl-friendly and won’t cost a fortune—all on @walmart Check out my stories for the lowdown and a step-by-step tutorial! #Walmartpartner @shop.ltk #walmartbeauty #affordablemakeup #walmartfinds https://liketk.it/4wbrL #liketkit,1860,posts\2024-02-09_21-02-56_UTC.jpg,posts\2024-02-09_21-02-56_UTC.jpg,2024-02-09 22:29:16,GraphSidecar,"['walmartpartner', 'walmartbeauty', 'affordablemakeup', 'walmartfinds', 'liketkit']",False,,,
57,whatsmitafound,C3EcsZvg1eI,,To shop: comment “ LINK” for links to these new @walmartfashion looks! Let me know in the comments which is your favorite? @walmart #walmartpartner #liketkit #walmartfinds #walmartstyle #walmartfashion #momoutfits https://liketk.it/4w1cX,2060,posts\2024-02-08_02-19-58_UTC.jpg,posts\2024-02-08_02-19-58_UTC.mp4,2024-02-08 02:19:58,GraphVideo,"['walmartpartner', 'liketkit', 'walmartfinds', 'walmartstyle', 'walmartfashion', 'momoutfits']",True,audio_output/2024-02-08_02-19-58_UTC.mp3,"Nu uitați să dați like, să lăsați un comentariu și să distribuiți acest material video pe alte rețele sociale. Astfel YouTube face mai vizibile materialele video care sunt urmărite până la capăt.",
58,whatsmitafound,C3B20p4ALD_,,"To shop: comment “ LINK” below and then check your DM for these Amazon dresses. NOTE: if you ask for the link, and it didn’t come through. You have to be following me in order to receive from the system. Follow and then comment link again and you should get it!  Which one is your favorite? #amazonstyle #amazonfinds #amazon",6064,posts\2024-02-07_02-10-54_UTC.jpg,posts\2024-02-07_02-10-54_UTC.mp4,2024-02-07 02:10:54,GraphVideo,"['amazonstyle', 'amazonfinds', 'amazon']",True,audio_output/2024-02-07_02-10-54_UTC.mp3,"I'm wearing a couple dresses from Amazon today that are so stinking cute. You can totally dress them up, you can dress them down. So here's the first one and I love this like chocolate color. The bottom part's this beautiful satin color. I will put my stats right here so you can reference like the length and stuff. I'm wearing a size medium, comes in some other colors. This is totally giving anthro vibes. Let's look at the second one. We'll kind of dress that one down and you guys let me know which one you like better. Which one should I keep? Okay, here is the second one. So I just dressed this one down. I'm pretty sure that I shared this dress in the long sleeve version from a different seller several months ago. However, that one was super oversized and I feel like this one just fits a lot better. So definitely stick to your normal size. This one I don't feel is as oversized. It's just so cute. I love it with the sneakers. It's so comfortable. It comes in solid colors. I think it comes in black. There's a lot of other options. So for sure, let me know which one do I keep. Do I keep both? Do I keep one? Neither? Let me know in the comments.","I'm wearing a couple dresses from Amazon today that are so stinking cute. You can totally dress them up, you can dress them down. So here's the first one and I love this like chocolate color. The bottom part's this beautiful satin color. I will put my stats right here so you can reference like the length and stuff. I'm wearing a size medium, comes in some other colors. This is totally giving anthro vibes. Let's look at the second one. We'll kind of dress that one down and you guys let me know which one you like better. Which one should I keep? Okay, here is the second one. So I just dressed this one down. I'm pretty sure that I shared this dress in the long sleeve version from a different seller several months ago. However, that one was super oversized and I feel like this one just fits a lot better. So definitely stick to your normal size. This one I don't feel is as oversized. It's just so cute. I love it with the sneakers. It's so comfortable. It comes in solid colors. I think it comes in black. There's a lot of other options. So for sure, let me know which one do I keep. Do I keep both? Do I keep one? Neither? Let me know in the comments."
59,whatsmitafound,C2_VYftgBTI,,To shop: comment “ LINK “ and then check your DM. This dress is perfect or Valentine’s Day or just a date night. @target,3549,posts\2024-02-06_00-04-04_UTC.jpg,posts\2024-02-06_00-04-04_UTC.mp4,2024-02-06 02:40:24,GraphVideo,[],True,audio_output/2024-02-06_00-04-04_UTC.mp3,"I tried seven popular lip balms to find the best. It is day one and we are starting with a very popular lip balm. You know her, you love her. It's the Summer Fridays Lip Butter Balm in the shade vanilla. It's got a squishy little tip. That's what she said. And I won't lie, this is not my first rodeo. I have definitely tried this before. First thing that hits you is the smell. It smells delicious, like vanilla ice cream. It's very shiny. It's got a medium thickness and it's not sticky at all. I'm gonna try this whole day and I'll come back with my final thoughts. So the shine doesn't last forever, but my lips still feel hydrated even after having this on for like a couple hours. Okay, I'm back. I'm about to head to an event, hence the outfit change, but I've been using this all day. And yeah, there's a reason why people like this. It is so hydrating. The hydration lasts for a long time. It's really shiny. It smells amazing. Just a gorgeous, hydrating lip balm. And yeah, is it expensive? Absolutely. But the vibes are good. And honestly, what else can I ask for? I'm gonna give her a nine out of 10, almost perfect.","I tried seven popular lip balms to find the best. It is day one and we are starting with a very popular lip balm. You know her, you love her. It's the Summer Fridays Lip Butter Balm in the shade vanilla. It's got a squishy little tip. That's what she said. And I won't lie, this is not my first rodeo. I have definitely tried this before. First thing that hits you is the smell. It smells delicious, like vanilla ice cream. It's very shiny. It's got a medium thickness and it's not sticky at all. I'm gonna try this whole day and I'll come back with my final thoughts. So the shine doesn't last forever, but my lips still feel hydrated even after having this on for like a couple hours. Okay, I'm back. I'm about to head to an event, hence the outfit change, but I've been using this all day. And yeah, there's a reason why people like this. It is so hydrating. The hydration lasts for a long time. It's really shiny. It smells amazing. Just a gorgeous, hydrating lip balm. And yeah, is it expensive? Absolutely. But the vibes are good. And honestly, what else can I ask for? I'm gonna give her a nine out of 10, almost perfect."
60,whatsmitafound,C28r1a2Ax_n,,To shop: comment “ LINK “ below and then check your DM. It’s been a while since I did a dressing room try on!  @target has so many cute new arrivals. I’m wearing medium in mostly all of it in size 8 in the pants for reference #targetstyle #targetfinds #targetmom #targetdeals #momstyle #wildfabletarget #wildfable,3389,posts\2024-02-05_02-01-02_UTC.jpg,posts\2024-02-05_02-01-02_UTC.mp4,2024-02-05 02:01:02,GraphVideo,"['targetstyle', 'targetfinds', 'targetmom', 'targetdeals', 'momstyle', 'wildfabletarget', 'wildfable']",True,audio_output/2024-02-05_02-01-02_UTC.mp3,"Good morning, darling. I see you falling in and out of love. Is it because you're cold and heartless? Or is it all withdrawals? Forgotten how to be a part of that final scene?","Good morning, darling. I see you falling in and out of love. Is it because you're cold and heartless? Or is it all withdrawals? Forgotten how to be a part of that final scene?"
61,whatsmitafound,C23jIVGAH78,,Elevate basic pieces! To shop: comment “ LINK “ below then check your DM for this @oldnavy look! Cute and comfy! #oldnavy #oldnavystyle #momstyle #elevatedcasual,2004,posts\2024-02-03_02-06-16_UTC.jpg,posts\2024-02-03_02-06-16_UTC.mp4,2024-02-03 02:06:16,GraphVideo,"['oldnavy', 'oldnavystyle', 'momstyle', 'elevatedcasual']",True,audio_output/2024-02-03_02-06-16_UTC.mp3,Sometimes your words just hypnotize me and I just love your flashy ways Can't you see,Sometimes your words just hypnotize me and I just love your flashy ways Can't you see
