,creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video,audio_url,audio_transcript,en_audio_transcript
73,hemali.mistry,C7E3_JIO2ft,,"Did you know you can get a personalized colour analysis right here in the GTA? 😲 if you’ve ever struggled to figure out what your undertone is or what colour hair/makeup/clothes/jewelry suit you best - @mycoloury can help you with that!

It’s really crazy to see how big of a difference wearing the right colour makes in your appearance. It can bring your features, tone down redness/hyperpigmentation and in some cases even make you look slimmer! 

For packages, pricing and more info you can check out @mycoloury or mycoloury.ca 

📍Markham - 10 mins from Markville Mall

Would you get a colour analysis done?",2602,posts/hemali.mistry\2024-05-17_16-24-21_UTC.jpg,posts/hemali.mistry\2024-05-17_16-24-21_UTC.mp4,2024-05-17 16:24:21,GraphVideo,[],True,audio_output/hemali.mistry\2024-05-17_16-24-21_UTC.mp3,"Do you feel ugly in everything you wear? Trust me, it's not the way you look, you're probably just wearing the wrong colors. I got my color analysis done right here in the GTA and this experience with Jessie from MyColory opened my eyes. She helps you figure out your undertones and then takes you through different seasons to see which color palette suits you the best. You can really see how muted grayish pastel colors make me look sick and washed out versus brighter colors make me look more alive. And now that I look back at pictures of old outfits, it seems so evident. She also goes through which metals work best for you. I thought because gray doesn't look good on me, that silver wouldn't either, but bright shiny silvers actually work really well with my skin tone. I guess that's why I love the outfit that I wore to the Beyonce concert so much. At the end of the session, she provides you with a summary of what you discussed, including jewelry, hair, and makeup color recommendations. Turns out I'm a bright winter with my secondary palette being a true winter, so that's what you'll be seeing me wear from now on. Do you feel like you wear the right colors for your skin tone, or would you benefit from a color analysis?","Do you feel ugly in everything you wear? Trust me, it's not the way you look, you're probably just wearing the wrong colors. I got my color analysis done right here in the GTA and this experience with Jessie from MyColory opened my eyes. She helps you figure out your undertones and then takes you through different seasons to see which color palette suits you the best. You can really see how muted grayish pastel colors make me look sick and washed out versus brighter colors make me look more alive. And now that I look back at pictures of old outfits, it seems so evident. She also goes through which metals work best for you. I thought because gray doesn't look good on me, that silver wouldn't either, but bright shiny silvers actually work really well with my skin tone. I guess that's why I love the outfit that I wore to the Beyonce concert so much. At the end of the session, she provides you with a summary of what you discussed, including jewelry, hair, and makeup color recommendations. Turns out I'm a bright winter with my secondary palette being a true winter, so that's what you'll be seeing me wear from now on. Do you feel like you wear the right colors for your skin tone, or would you benefit from a color analysis?"
74,hemali.mistry,C7Cy3qUPgl1,,"The grey hairs really came out to plaaaaay 😍👩🏽‍🦳 love the way @amaniartistry brings my hair back to life - definitely needed this hair refresh for the summer 💇🏽‍♀️

[ hair transformation, haircut, layered hair, hairstyles ]

Do you prefer a lot of layers in your hair or not?",1923,posts/hemali.mistry\2024-05-16_21-01-00_UTC.jpg,posts/hemali.mistry\2024-05-16_21-01-00_UTC.mp4,2024-05-16 21:01:00,GraphVideo,[],True,audio_output/hemali.mistry\2024-05-16_21-01-00_UTC.mp3,걸잡혀 사실을 대�ensa 매니저님 매니저님,
75,hemali.mistry,C67EmitPF5C,,"Have you ever changed your clothes after you left the house? I have a feeling this is a universal desi brown girl experience 😂 also just read the typo - you’re*** … oops🤭 #browngirlproblems 

Top and skirt: @dynamiteclothing",2165,posts/hemali.mistry\2024-05-13_21-02-07_UTC.jpg,posts/hemali.mistry\2024-05-13_21-02-07_UTC.mp4,2024-05-13 21:02:07,GraphVideo,['browngirlproblems'],True,audio_output/hemali.mistry\2024-05-13_21-02-07_UTC.mp3,"I'm loving how this fit came together. And because I'm gonna be at my parents' house for another half an hour, we're gonna do the brown girl life hack. Throw a T-shirt on and change when we leave. Okay, bye.","I'm loving how this fit came together. And because I'm gonna be at my parents' house for another half an hour, we're gonna do the brown girl life hack. Throw a T-shirt on and change when we leave. Okay, bye."
76,hemali.mistry,C64Bl1grGx8,,"Happy Mother’s Day to all the beautiful, hardworking, loving mamas out there. You guys are real the backbone of the family 💐❤️

Thank you to @esteelaudercanada for sending this beautiful package for my mom and mother in law. They definitely felt spoilt ❤️",1359,posts/hemali.mistry\2024-05-12_16-37-42_UTC_1.jpg,posts/hemali.mistry\2024-05-12_16-37-42_UTC_1.jpg,2024-05-12 16:37:42,GraphSidecar,[],False,,,
77,hemali.mistry,C61ZuVGLPM7,,"Do you eat pizza crust? I never do but at @thefourthmaninthefirepizza I’ll make an exception 🤤 and after you’re done eating some delicious pizza make sure to grab a box of @harryandheelsdonuts on your way out and thank me later 😌

📍: @thefourthmaninthefirepizza @harryandheelsdonuts 832 Dundas St W, Toronto

*Note: This was a gifted experience but a very honest review. My family and I have eaten here outside of this experience and have come back because we thoroughly enjoy it 🥰*

[ thing to do in Toronto, Toronto food, best restaurants in Toronto, best pizza in Toronto ]",761,posts/hemali.mistry\2024-05-11_16-11-41_UTC.jpg,posts/hemali.mistry\2024-05-11_16-11-41_UTC.mp4,2024-05-11 16:11:41,GraphVideo,[],True,audio_output/hemali.mistry\2024-05-11_16-11-41_UTC.mp3,"Do you eat pizza crust? Cause I'm someone who never eats the crust, but at Fourth Night on the Fire, I'll make an exception. Their Firestone pizza is to die for. The dough is aged for four days, making it soft and airy on the inside and nice and crispy on the outside. It's literally perfection. And as you can tell, they don't hold back on the toppings. Personally, I prefer the regular pizza over the Brooklyn, but they were both delicious. We also got the Real American Hero Sandwich and let me tell you, this thing was loaded. The ingredients were really fresh and the bread, again, soft on the inside, crispy on the outside. It did not disappoint. Now for dessert, they carry the Harry and Heels donuts and these are some of the best donuts I've ever had. They just melt in your mouth. I can't get enough of them. We always get a box whenever we're in the area. They also have a coconut cream pie, which in my opinion gets overlooked because of their donuts, but this pie is criminally underrated. We all agreed we would come back just to eat this. If you're ever in Toronto, Fourth Night on the Fire is definitely a place I would check out.","Do you eat pizza crust? Cause I'm someone who never eats the crust, but at Fourth Night on the Fire, I'll make an exception. Their Firestone pizza is to die for. The dough is aged for four days, making it soft and airy on the inside and nice and crispy on the outside. It's literally perfection. And as you can tell, they don't hold back on the toppings. Personally, I prefer the regular pizza over the Brooklyn, but they were both delicious. We also got the Real American Hero Sandwich and let me tell you, this thing was loaded. The ingredients were really fresh and the bread, again, soft on the inside, crispy on the outside. It did not disappoint. Now for dessert, they carry the Harry and Heels donuts and these are some of the best donuts I've ever had. They just melt in your mouth. I can't get enough of them. We always get a box whenever we're in the area. They also have a coconut cream pie, which in my opinion gets overlooked because of their donuts, but this pie is criminally underrated. We all agreed we would come back just to eat this. If you're ever in Toronto, Fourth Night on the Fire is definitely a place I would check out."
78,hemali.mistry,C6yz1zTrkta,,"The perfect glowy foundation routine for the summer ✨ 

Products + shades all on my LTK: 
Sunscreen: @larocheposay 
Liquid and Powder Foundation: @fentybeauty 
Concealer: @fentybeauty 
Blush: @fentybeauty 
Highlight: @fentybeauty 
Bronzer: @maccosmeticscanada 
Setting spray: @urbandecaycosmetics 

[ base routine, makeup tutorial, summer makeup, easy makeup, makeup for beginners, beginner makeup, simple makeup ]",261,posts/hemali.mistry\2024-05-10_16-02-04_UTC.jpg,posts/hemali.mistry\2024-05-10_16-02-04_UTC.mp4,2024-05-10 16:02:04,GraphVideo,[],True,audio_output/hemali.mistry\2024-05-10_16-02-04_UTC.mp3,"Let me show you my glowy summer foundation routine. Start with a good sunscreen, three fingers worth. I'm using the La Roche-Posay one. Next, go in with a luminous foundation. The Fenty Soft Lit is my favorite. The coverage and the glow that this foundation gives is literally the best. Look how healthy and glowy my skin looks on this side compared to this side. Next, use a hydrating concealer. Let this sit and dry for a couple of minutes before blending it out. This way, you'll get the best coverage and least amount of creasing. Set anywhere you tend to crease with some powder. Use a cream blush, because it'll give you more of that dewy, glowy look. And set the blush with a powder highlighter so it doesn't budge and you get maximum glow. Like, look at that. Finish off with a shimmery bronzer to achieve that sun-kissed look. Finish with a good setting spray so your makeup can last in the heat. And there you go. You'll be blinding people all summer long.","Let me show you my glowy summer foundation routine. Start with a good sunscreen, three fingers worth. I'm using the La Roche-Posay one. Next, go in with a luminous foundation. The Fenty Soft Lit is my favorite. The coverage and the glow that this foundation gives is literally the best. Look how healthy and glowy my skin looks on this side compared to this side. Next, use a hydrating concealer. Let this sit and dry for a couple of minutes before blending it out. This way, you'll get the best coverage and least amount of creasing. Set anywhere you tend to crease with some powder. Use a cream blush, because it'll give you more of that dewy, glowy look. And set the blush with a powder highlighter so it doesn't budge and you get maximum glow. Like, look at that. Finish off with a shimmery bronzer to achieve that sun-kissed look. Finish with a good setting spray so your makeup can last in the heat. And there you go. You'll be blinding people all summer long."
79,hemali.mistry,C6uMx0FvAIr,,"I am SOOO TIRED of trying to figure out my body. After 9 years of trial and error I’ve finally gotten to a point where I somewhat understand my body and have some stability with my health. For years I dealt with issues with my reproductive system and was never taken seriously. I was always gaslit into thinking my concerns were “normal” (there’s nothing normal about bleeding for months on end) or just being pushed pills like birth control and antidepressants (even though multiple bc’s gave me the most insane mood swings). 

I’m finally feeling happy in my body and have gotten things to work properly again. I have no idea how pregnancy will change that and honestly I don’t think I have the energy, patience or mental capacity to figure it out again all while taking care of a whole other human. 

I know damn well that the north american cuIture and healthcare system show very little concern, support, knowledge and appreciate for women’s health which makes wanting to have a baby less desirable, especially with a preexisting condition like PMDD. I think if there was a change in the culture and our systems women like me wouldn’t feel so conflicted about the decision. We’d be more willing to have children cause we’d be able to get the support, rest and appreciation we deserve. Just because most women go through it doesn’t mean it’s not hard. Most women are just expected to suffer in silence and personally I don’t want to do that. 

I’M EXHAUSTED. 

Have you ever felt this way?",1238,posts/hemali.mistry\2024-05-08_21-05-45_UTC.jpg,posts/hemali.mistry\2024-05-08_21-05-45_UTC.mp4,2024-05-08 21:05:45,GraphVideo,[],True,audio_output/hemali.mistry\2024-05-08_21-05-45_UTC.mp3,"While we're on the topic of whether or not I want to have kids, there is something I want to share that I've never heard anyone else talk about. I am so fricking tired of trying to figure out my ever changing body. I just have so much trauma linked to my reproductive system. Like having my period for months, being batshit crazy on birth control, dealing with PMDD that gives me the craziest mood swings. It's taken me nine years of trial and error to have a decent understanding of my body and to finally have some stability with my health. And I don't know if I have the energy or desire to figure it out again after pregnancy, especially cause I have no fricking clue how my body will react. There's just such a huge lack of concern, support and knowledge around women's health in the North American culture and healthcare system. So the idea of pregnancy just feels really undesirable, especially when you have a preexisting condition. Like just because most women go through it doesn't mean it's not hard. It takes everything out of me just to get through my period every month. I just can't imagine figuring out a whole new body while taking care of myself and a child, especially in a system that does not care for value or appreciate women, let alone mothers. And I really don't care if this comes off as selfish, weak, pessimistic or whatever. Cause sadly, one thing I've learned as a woman is that ain't no one going to advocate for my health, but me.","While we're on the topic of whether or not I want to have kids, there is something I want to share that I've never heard anyone else talk about. I am so fricking tired of trying to figure out my ever changing body. I just have so much trauma linked to my reproductive system. Like having my period for months, being batshit crazy on birth control, dealing with PMDD that gives me the craziest mood swings. It's taken me nine years of trial and error to have a decent understanding of my body and to finally have some stability with my health. And I don't know if I have the energy or desire to figure it out again after pregnancy, especially cause I have no fricking clue how my body will react. There's just such a huge lack of concern, support and knowledge around women's health in the North American culture and healthcare system. So the idea of pregnancy just feels really undesirable, especially when you have a preexisting condition. Like just because most women go through it doesn't mean it's not hard. It takes everything out of me just to get through my period every month. I just can't imagine figuring out a whole new body while taking care of myself and a child, especially in a system that does not care for value or appreciate women, let alone mothers. And I really don't care if this comes off as selfish, weak, pessimistic or whatever. Cause sadly, one thing I've learned as a woman is that ain't no one going to advocate for my health, but me."
80,hemali.mistry,C6pCcKgPo6J,,"The suns out which means I’m done being a hermit and I got my personality back … catch me outside again 😂🤪✌🏽

Outfit 
Top - @zara 
Skirt - @shopprettyonpurpose 
Purse - @stevemaddencanada 
Heels - @windsorstore 

📍 @mishreecuisine",632,posts/hemali.mistry\2024-05-06_20-56-31_UTC_1.jpg,posts/hemali.mistry\2024-05-06_20-56-31_UTC_1.jpg,2024-05-06 20:56:31,GraphSidecar,[],False,,,
81,hemali.mistry,C6mgj4hvQUL,,"Did your parents not celebrate your accompliments or validate your experiences growing up? Do you feel like you chase after that validation even though you’re an adult now? This is just a friendly reminder to celebrate your loved ones. You never know how much showing up for them really means. 🥰

All products linked on my LTK - link in bio 
Brows - @benefitcanada @elfcosmetics 
Eyeahadow - @patmcgrathreal  @patricktabeauty 
Liner - @cliniquecanada @lagirlcosmetics 
Mascara - @maccosmeticscanada 
Lashes - @lillylashes 
Lips - @nyxcosmetics_canada @maybelline",1135,posts/hemali.mistry\2024-05-05_21-24-49_UTC.jpg,posts/hemali.mistry\2024-05-05_21-24-49_UTC.mp4,2024-05-05 21:24:49,GraphVideo,[],True,audio_output/hemali.mistry\2024-05-05_21-24-49_UTC.mp3,"Growing up, my accomplishments were rarely celebrated by my parents. I remember a lot of times where I was really excited to share something with my parents and it was met with either no acknowledgement, zero excitement, or just some type of negative comment. Obviously, this really hurt me and eventually I just stopped sharing stuff with them because I knew I wasn't going to get the response I wanted, so I thought why not just avoid the disappointment overall, which led me down this path of never celebrating myself. I thought if the people that should be proud of me don't even deem this accomplishment worthy, then obviously it's not worthy enough of being celebrated. I ended up falling into this mental space of never feeling good enough. It felt like anything I achieved was nothing special. It was just something I was supposed to be doing. I never took the time to be grateful or proud of how far I had gotten just because I was so busy chasing their validation. Since learning these feelings and growing from it, I've had quite a lot of conversations with my parents about it and it's been a blessing to see how they've become more encouraging over the years. I'm able to give them grace because I'm sure they weren't validated or celebrated as a child, so this is a foreign concept to them. So I appreciate them trying. I say this because my sister is winning an award today and we're all going out to celebrate her and it reminded me how important it is to show up for your loved ones and celebrate them. Sometimes it means more to them than you'll ever know. If you haven't been celebrated recently, just know that I am so proud of you and happy for you. Okay, bye, love you!","Growing up, my accomplishments were rarely celebrated by my parents. I remember a lot of times where I was really excited to share something with my parents and it was met with either no acknowledgement, zero excitement, or just some type of negative comment. Obviously, this really hurt me and eventually I just stopped sharing stuff with them because I knew I wasn't going to get the response I wanted, so I thought why not just avoid the disappointment overall, which led me down this path of never celebrating myself. I thought if the people that should be proud of me don't even deem this accomplishment worthy, then obviously it's not worthy enough of being celebrated. I ended up falling into this mental space of never feeling good enough. It felt like anything I achieved was nothing special. It was just something I was supposed to be doing. I never took the time to be grateful or proud of how far I had gotten just because I was so busy chasing their validation. Since learning these feelings and growing from it, I've had quite a lot of conversations with my parents about it and it's been a blessing to see how they've become more encouraging over the years. I'm able to give them grace because I'm sure they weren't validated or celebrated as a child, so this is a foreign concept to them. So I appreciate them trying. I say this because my sister is winning an award today and we're all going out to celebrate her and it reminded me how important it is to show up for your loved ones and celebrate them. Sometimes it means more to them than you'll ever know. If you haven't been celebrated recently, just know that I am so proud of you and happy for you. Okay, bye, love you!"
82,hemali.mistry,C6evtkrvLnC,,"The way my skin switched up on me when I turned 30 was crazy! It became extremely dry and I started getting eczema flare ups. As I’ve gotten older I became more interested in natural remedies so when I heard @sahajanskincare was an ayurvedic skincare line I had to try it out. Let me tell you it worked wonders! The Essential Cleansing Oil and Nourish Creme Rich have become a staple in my skincare routine. I wish I could travel to the past and take back all the times I scoffed at my mom and her natural Indian remedies cause our Indian ancestors really knew what they were doing! #sahajanpartner 

All products linked on my LTK - link in bio 
Cleanser - Essential Cleansing Oil 
Cream - Nourish Creme Riche

#skincareroutine #naturalskincare #ayurveda #dryskin #eczema",659,posts/hemali.mistry\2024-05-02_21-00-56_UTC.jpg,posts/hemali.mistry\2024-05-02_21-00-56_UTC.mp4,2024-05-02 21:00:56,GraphVideo,"['sahajanpartner', 'skincareroutine', 'naturalskincare', 'ayurveda', 'dryskin', 'eczema']",True,audio_output/hemali.mistry\2024-05-02_21-00-56_UTC.mp3,"My skin went from looking as dry as a desert with eczema flare-ups to healthy, hydrated, and glowy all thanks to my Indian ancestors and Ayurveda. Ayurveda is an Indian medical system that relies on natural and holistic approaches towards health and that's exactly what Sahajan is, an Ayurvedic skincare line. There's two products that changed the game for me, the first being the essential cleansing oil. The way this just melts off my makeup is insane and it's formulated with rose oil so my skin isn't stripped dry. And then the nourish cream rich firms my skin while also making it look super hydrated and glowy. Like just look at how dewy and plush my skin looks and the way that my makeup flawlessly sits on top of it now. One thing I've learned as I got older is never doubt your Indian ancestors' remedies, they know what they're talking about.","My skin went from looking as dry as a desert with eczema flare-ups to healthy, hydrated, and glowy all thanks to my Indian ancestors and Ayurveda. Ayurveda is an Indian medical system that relies on natural and holistic approaches towards health and that's exactly what Sahajan is, an Ayurvedic skincare line. There's two products that changed the game for me, the first being the essential cleansing oil. The way this just melts off my makeup is insane and it's formulated with rose oil so my skin isn't stripped dry. And then the nourish cream rich firms my skin while also making it look super hydrated and glowy. Like just look at how dewy and plush my skin looks and the way that my makeup flawlessly sits on top of it now. One thing I've learned as I got older is never doubt your Indian ancestors' remedies, they know what they're talking about."
83,hemali.mistry,C6Zo1yaPTJ3,,"3 beginner makeup tips that’ll level up your makeup game - make sure to save it for later! 🥰 what kinda tips would you like from me next? 

All products linked on my LTK - link in bio 

[ makeup for beginners, makeup hacks, easy makeup, beginner makeup, simple makeup, quick makeup ]",913,posts/hemali.mistry\2024-04-30_21-26-42_UTC.jpg,posts/hemali.mistry\2024-04-30_21-26-42_UTC.mp4,2024-04-30 21:26:42,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-30_21-26-42_UTC.mp3,"Here's three tips that'll up your makeup game. If you struggle to create a sharp wing, apply your eyeliner on the outer corner of your eye and then drag it out using your nail. Then finish it off by filling in the gaps and cleaning up the edges with your liner. To make your eyes look bigger, use a white eyeliner in your waterline. Then take a smudger brush and a dark brown eyeshadow and smudge that out right underneath to create the illusion of a lower waterline. Apply your mascara and just see how much of a difference it makes. It's insane. Clean up the edges of your makeup using an angle brush and some concealer. I like to wipe the concealer on the back of my hand to make sure I don't have too much product. Cleaning up the edges makes your makeup look neater like it's professionally done. Hope that helped! Okay bye, love you!","Here's three tips that'll up your makeup game. If you struggle to create a sharp wing, apply your eyeliner on the outer corner of your eye and then drag it out using your nail. Then finish it off by filling in the gaps and cleaning up the edges with your liner. To make your eyes look bigger, use a white eyeliner in your waterline. Then take a smudger brush and a dark brown eyeshadow and smudge that out right underneath to create the illusion of a lower waterline. Apply your mascara and just see how much of a difference it makes. It's insane. Clean up the edges of your makeup using an angle brush and some concealer. I like to wipe the concealer on the back of my hand to make sure I don't have too much product. Cleaning up the edges makes your makeup look neater like it's professionally done. Hope that helped! Okay bye, love you!"
84,hemali.mistry,C6T8EvVL0tN,,"Anyone else struggle with the decision to have children? First of all, I think it’s absolutely wild that too many people have children without fully considering the emotional, financial and physical responsibility that comes with having kids. Secondly as a woman there are way more factors to consider when making this decision because at the end of the day you sacrifice a lot more to have children than men ever will. I wish I was the type of person that just knows whether or not they want to have children. The stress of trying to figure it out really takes a toll on me. Sometimes I wish I could just be a dad.",3736,posts/hemali.mistry\2024-04-28_16-24-26_UTC.jpg,posts/hemali.mistry\2024-04-28_16-24-26_UTC.mp4,2024-04-28 16:24:26,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-28_16-24-26_UTC.mp3,"Honestly, if I could be a dad, I would have kids. I really struggle when it comes to deciding whether or not I want children. There's just so many factors that need to be considered. One, I'm constantly questioning, are kids something I genuinely want or something I've been conditioned to believe I want? I really don't know. Two, as a woman, naturally there's just way more you have to sacrifice to have kids than a man. Hence why I wouldn't mind being a dad. You give up your mind, body, and soul to create life, which is beautiful, but also a lot to ask of someone. And I'm just not sure if that's a sacrifice I'm willing to make right now. Three, I struggle with PMDD. I often have mood swings, so I question if I could create a mentally and emotionally safe environment for my child. Right now, I struggle to regulate my emotions and get overstimulated very easily. I just don't think adding a kid into that mix would be beneficial for me or for them because I can't fully show up as the mother they deserve. Four, I don't have a strong enough community around me to be able to raise children. I live far from the people that would be able to support me, and financially, I wouldn't be able to hire help at this time. Society expects parents, more specifically women, to be able to handle it all, and if you can't, then you're a bad parent. That's just unrealistic. Raising children is the hardest job in the world, and it takes a village to be able to do it effectively. So at this point in my life, having kids isn't something I want, but I don't know if that'll change in the future. I really do feel torn, but the way I look at this situation is that if it's not 100% yes, then it's a no.","Honestly, if I could be a dad, I would have kids. I really struggle when it comes to deciding whether or not I want children. There's just so many factors that need to be considered. One, I'm constantly questioning, are kids something I genuinely want or something I've been conditioned to believe I want? I really don't know. Two, as a woman, naturally there's just way more you have to sacrifice to have kids than a man. Hence why I wouldn't mind being a dad. You give up your mind, body, and soul to create life, which is beautiful, but also a lot to ask of someone. And I'm just not sure if that's a sacrifice I'm willing to make right now. Three, I struggle with PMDD. I often have mood swings, so I question if I could create a mentally and emotionally safe environment for my child. Right now, I struggle to regulate my emotions and get overstimulated very easily. I just don't think adding a kid into that mix would be beneficial for me or for them because I can't fully show up as the mother they deserve. Four, I don't have a strong enough community around me to be able to raise children. I live far from the people that would be able to support me, and financially, I wouldn't be able to hire help at this time. Society expects parents, more specifically women, to be able to handle it all, and if you can't, then you're a bad parent. That's just unrealistic. Raising children is the hardest job in the world, and it takes a village to be able to do it effectively. So at this point in my life, having kids isn't something I want, but I don't know if that'll change in the future. I really do feel torn, but the way I look at this situation is that if it's not 100% yes, then it's a no."
85,hemali.mistry,C6HD6JsLkiX,,*AD - The best thing about @harveys is that you can customize your burger so comment your go to @harveys order - customized toppings and all - and I’ll try it next! But honestly I don’t think you can beat my order cause the Ba Combo (veggie burger with onion rings) will always have a special place in my heart. ❤️🍔👵🏽,610,posts/hemali.mistry\2024-04-23_16-23-47_UTC.jpg,posts/hemali.mistry\2024-04-23_16-23-47_UTC.mp4,2024-04-23 16:23:47,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-23_16-23-47_UTC.mp3,"Look at how good that looks! What would your Harvey's order be? Let me know in the comments, customize toppings and all, and I'll give it a try next. I'm gonna hit the spot. It's so good.","Look at how good that looks! What would your Harvey's order be? Let me know in the comments, customize toppings and all, and I'll give it a try next. I'm gonna hit the spot. It's so good."
86,hemali.mistry,C6EdZlPumON,,"Which is your fav - pink or blue? 💖💙 Outfits from @91bymanijassal 

Hemali’s Outfit: 
🔎 Orchid Top + Skirt 

Apeenaiyah’s Outfit: 
🔎 Tropical Top + Skirt 

Jewelry: @hairaa_co 

[Indian outfits, lehenga, Indian wedding, south Asian fashion, south Asian wedding]",51292,posts/hemali.mistry\2024-04-22_16-01-01_UTC.jpg,posts/hemali.mistry\2024-04-22_16-01-01_UTC.mp4,2024-04-22 16:01:01,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-22_16-01-01_UTC.mp3,I Got five hundred dollars in cash in case they don't take MX. She wanted to see me. So now I'm headed to the annex Sorority house. She snuck me and she tried to try,I Got five hundred dollars in cash in case they don't take MX. She wanted to see me. So now I'm headed to the annex Sorority house. She snuck me and she tried to try
87,hemali.mistry,C583MyxLSIg,,"Tell that to my husband I guess? 😂 for real ladies - dress however you want whether it’s more modest or a little more scandalous. You deserve to feel beautiful in whatever makes you feel comfortable.

Outfit: @manikjassal 

How do you like to dress?",2545,posts/hemali.mistry\2024-04-19_17-13-38_UTC.jpg,posts/hemali.mistry\2024-04-19_17-13-38_UTC.mp4,2024-04-19 17:13:38,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-19_17-13-38_UTC.mp3,"I'm not black, I'm OJ. Okay.",
88,hemali.mistry,C56sjyXPxEp,,"Gym outfit inspo! 💪🏼 which set was your favourite? 

When I first started my fitness journey I remember sharing with my trainer @fitgillmom that I felt so unmotivated. She suggested I get myself some cute workout clothes cause when you look good you feel good and honestly it was so true. I get excited to put on a cute set and work out (especially cause I spent money so I better get some use out of it 😂)

Most of the outfits are linked on my LTK - link in bio (all the pieces I got were on sale so they might not be available) 
Outfits - @aerie 

What do you wear to the gym?",438,posts/hemali.mistry\2024-04-18_21-03-55_UTC.jpg,posts/hemali.mistry\2024-04-18_21-03-55_UTC.mp4,2024-04-18 21:03:55,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-18_21-03-55_UTC.mp3,,
89,hemali.mistry,C5was-fvw3v,,"Whether you wear makeup to the gym or just want a quick 5 minute makeup routine this video is for you. This is my go to look when I just want to look a little more awake and fresh. 

All products linked on my LTK - link in bio 
Sunscreen - @larocheposay 
Foundation - @keyssoulcare 
Concealer - @fentybeauty 
Setting powder - @lauramercier 
Eyebrows - @benefitcanada @elfcosmetics 
Mascara - @lorealparis 
Blush - @rarebeauty 
Lip balm - @sahajanskincare 
Setting spray - @urbandecaycosmetics 

Do you wear makeup to the gym?",1251,posts/hemali.mistry\2024-04-14_21-12-15_UTC.jpg,posts/hemali.mistry\2024-04-14_21-12-15_UTC.mp4,2024-04-14 21:12:15,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-14_21-12-15_UTC.mp3,"Do you wear makeup to the gym? I feel like I'm gonna get hate for this but I like wearing makeup to the gym. So I'm gonna show you my gym makeup routine. Start with a skin tint, something with very light coverage. This is also a really great 5 minute makeup routine that'll just help you look awake and fresh. Then a light to medium coverage concealer that'll help just brighten up the eyes. I find that when I look good, I feel good and that just makes me go harder in the gym. Then just set your eyes with some powder so it doesn't crease. I just poked myself in the eye. Now I'm just gonna fluff up my brows with some brow gel. I'm a millennial so I have some gaps in my brows from over plucking so I'm just gonna fill that in with a pencil. You can skip this step if this is not a problem for you. Apply some mascara, a bit of powder blush, and finally a lip balm or lip oil. Set everything with the Urban Decay All Nighter Setting Spray so that it doesn't budge even if you sweat. And that's it! See you at the gym! Bye, love you!","Do you wear makeup to the gym? I feel like I'm gonna get hate for this but I like wearing makeup to the gym. So I'm gonna show you my gym makeup routine. Start with a skin tint, something with very light coverage. This is also a really great 5 minute makeup routine that'll just help you look awake and fresh. Then a light to medium coverage concealer that'll help just brighten up the eyes. I find that when I look good, I feel good and that just makes me go harder in the gym. Then just set your eyes with some powder so it doesn't crease. I just poked myself in the eye. Now I'm just gonna fluff up my brows with some brow gel. I'm a millennial so I have some gaps in my brows from over plucking so I'm just gonna fill that in with a pencil. You can skip this step if this is not a problem for you. Apply some mascara, a bit of powder blush, and finally a lip balm or lip oil. Set everything with the Urban Decay All Nighter Setting Spray so that it doesn't budge even if you sweat. And that's it! See you at the gym! Bye, love you!"
90,hemali.mistry,C5tSEYaLfeN,,"Happy Tamil new year ❤️🥰 swipe to see what it took just to get this picture 😭😂

Is your family like this too? 😂",2403,posts/hemali.mistry\2024-04-13_15-58-39_UTC_1.jpg,posts/hemali.mistry\2024-04-13_15-58-39_UTC_1.jpg,2024-04-13 15:58:39,GraphSidecar,[],False,,,
91,hemali.mistry,C5oI7TxLu62,,"Working out with a partner is always more fun but we were dead after this 😂💪🏼🥵tag your workout buddy and save this killer core workout routine for you session. Best part about it is you don’t need any fancy equipment so you can do it from home.🏋🏽‍♀️

[ partner workout, fitness, core workouts, ab workouts, core exercises, ab exercises, partner exercises ]",1690,posts/hemali.mistry\2024-04-11_16-03-09_UTC.jpg,posts/hemali.mistry\2024-04-11_16-03-09_UTC.mp4,2024-04-11 16:03:09,GraphVideo,[],True,audio_output/hemali.mistry\2024-04-11_16-03-09_UTC.mp3,We're gonna have like the best ass in the world.,We're gonna have like the best ass in the world.
